Dealer_ID,Product_ID,Date,Quantity,Consumption,Location
D000,P007,2022-01-01,88,10,Los Angeles
D000,P007,2022-01-02,80,8,New York
D000,P007,2022-01-03,64,8,New York
D000,P007,2022-01-04,39,9,New York
D000,P007,2022-01-05,85,7,Los Angeles
D000,P007,2022-01-06,93,9,Chicago
D000,P007,2022-01-07,88,5,Los Angeles
D000,P007,2022-01-08,74,14,Chicago
D000,P007,2022-01-09,45,10,New York
D000,P007,2022-01-10,17,12,Chicago
D000,P007,2022-01-11,47,8,Los Angeles
D000,P007,2022-01-12,27,19,Chicago
D000,P007,2022-01-13,28,6,New York
D000,P007,2022-01-14,83,17,Los Angeles
D000,P007,2022-01-15,89,17,New York
D000,P007,2022-01-16,23,9,Chicago
D000,P007,2022-01-17,32,19,Chicago
D000,P007,2022-01-18,20,13,Los Angeles
D000,P007,2022-01-19,15,14,Chicago
D000,P007,2022-01-20,57,11,New York
D000,P007,2022-01-21,11,17,Los Angeles
D000,P007,2022-01-22,34,9,Los Angeles
D000,P007,2022-01-23,96,16,New York
D000,P007,2022-01-24,21,6,New York
D000,P007,2022-01-25,78,8,Los Angeles
D000,P007,2022-01-26,24,8,Los Angeles
D000,P007,2022-01-27,95,10,New York
D000,P007,2022-01-28,34,6,New York
D000,P007,2022-01-29,47,11,New York
D000,P007,2022-01-30,33,18,Los Angeles
D000,P007,2022-02-01,31,12,New York
D000,P007,2022-02-02,11,10,Los Angeles
D000,P007,2022-02-03,54,7,Los Angeles
D000,P007,2022-02-04,16,7,New York
D000,P007,2022-02-05,75,17,New York
D000,P007,2022-02-06,63,13,New York
D000,P007,2022-02-07,43,5,Los Angeles
D000,P007,2022-02-08,27,6,Chicago
D000,P007,2022-02-09,39,5,New York
D000,P007,2022-02-10,75,9,Los Angeles
D000,P007,2022-02-11,82,18,Los Angeles
D000,P007,2022-02-12,92,15,Chicago
D000,P007,2022-02-13,22,6,New York
D000,P007,2022-02-14,84,5,New York
D000,P007,2022-02-15,75,7,New York
D000,P007,2022-02-16,27,13,Los Angeles
D000,P007,2022-02-17,34,11,Los Angeles
D000,P007,2022-02-18,69,9,Chicago
D000,P007,2022-02-19,20,19,Los Angeles
D000,P007,2022-02-20,76,16,New York
D000,P007,2022-02-21,86,10,Chicago
D000,P007,2022-02-22,41,17,Los Angeles
D000,P007,2022-02-23,18,7,New York
D000,P007,2022-02-24,27,18,Chicago
D000,P007,2022-02-25,20,12,Los Angeles
D000,P007,2022-02-26,82,11,Los Angeles
D000,P007,2022-02-27,29,8,Los Angeles
D000,P007,2022-02-28,60,6,Chicago
D000,P007,2022-02-29,94,19,Chicago
D000,P007,2022-02-30,93,13,New York
D000,P007,2022-03-01,63,9,New York
D000,P007,2022-03-02,63,13,New York
D000,P007,2022-03-03,85,14,New York
D000,P007,2022-03-04,11,14,Los Angeles
D000,P007,2022-03-05,54,11,New York
D000,P007,2022-03-06,79,17,Los Angeles
D000,P007,2022-03-07,68,5,Chicago
D000,P007,2022-03-08,88,15,New York
D000,P007,2022-03-09,58,13,Chicago
D000,P007,2022-03-10,58,11,Chicago
D000,P007,2022-03-11,23,7,Los Angeles
D000,P007,2022-03-12,54,14,New York
D000,P007,2022-03-13,15,13,New York
D000,P007,2022-03-14,31,9,New York
D000,P007,2022-03-15,20,6,Chicago
D000,P007,2022-03-16,89,11,New York
D000,P007,2022-03-17,56,16,New York
D000,P007,2022-03-18,14,19,Chicago
D000,P007,2022-03-19,42,14,Los Angeles
D000,P007,2022-03-20,88,7,Los Angeles
D000,P007,2022-03-21,77,14,Los Angeles
D000,P007,2022-03-22,71,17,New York
D000,P007,2022-03-23,92,11,Chicago
D000,P007,2022-03-24,40,10,Chicago
D000,P007,2022-03-25,42,10,Los Angeles
D000,P007,2022-03-26,30,8,Los Angeles
D000,P007,2022-03-27,94,13,Chicago
D000,P007,2022-03-28,37,8,Los Angeles
D000,P007,2022-03-29,37,16,Chicago
D000,P007,2022-03-30,52,12,Los Angeles
D000,P008,2022-01-01,61,19,New York
D000,P008,2022-01-02,84,17,Los Angeles
D000,P008,2022-01-03,40,17,Chicago
D000,P008,2022-01-04,75,15,New York
D000,P008,2022-01-05,90,13,Chicago
D000,P008,2022-01-06,58,15,Chicago
D000,P008,2022-01-07,21,7,Chicago
D000,P008,2022-01-08,13,8,New York
D000,P008,2022-01-09,29,12,Chicago
D000,P008,2022-01-10,87,17,New York
D000,P008,2022-01-11,48,15,Chicago
D000,P008,2022-01-12,15,6,New York
D000,P008,2022-01-13,79,16,Chicago
D000,P008,2022-01-14,49,16,Los Angeles
D000,P008,2022-01-15,57,8,Chicago
D000,P008,2022-01-16,25,12,Chicago
D000,P008,2022-01-17,87,7,Chicago
D000,P008,2022-01-18,88,19,Los Angeles
D000,P008,2022-01-19,90,8,Chicago
D000,P008,2022-01-20,96,10,New York
D000,P008,2022-01-21,51,10,Los Angeles
D000,P008,2022-01-22,50,9,Chicago
D000,P008,2022-01-23,84,16,Chicago
D000,P008,2022-01-24,92,10,Los Angeles
D000,P008,2022-01-25,27,5,New York
D000,P008,2022-01-26,82,7,Los Angeles
D000,P008,2022-01-27,53,7,Chicago
D000,P008,2022-01-28,53,10,Los Angeles
D000,P008,2022-01-29,22,11,Los Angeles
D000,P008,2022-01-30,95,12,Los Angeles
D000,P008,2022-02-01,69,12,Chicago
D000,P008,2022-02-02,25,7,Los Angeles
D000,P008,2022-02-03,71,12,New York
D000,P008,2022-02-04,30,12,New York
D000,P008,2022-02-05,75,19,Los Angeles
D000,P008,2022-02-06,26,14,Chicago
D000,P008,2022-02-07,34,8,Los Angeles
D000,P008,2022-02-08,43,17,Los Angeles
D000,P008,2022-02-09,40,5,New York
D000,P008,2022-02-10,69,19,Los Angeles
D000,P008,2022-02-11,71,10,Los Angeles
D000,P008,2022-02-12,58,17,Los Angeles
D000,P008,2022-02-13,65,14,Chicago
D000,P008,2022-02-14,31,16,New York
D000,P008,2022-02-15,68,9,Chicago
D000,P008,2022-02-16,85,8,Chicago
D000,P008,2022-02-17,63,12,New York
D000,P008,2022-02-18,56,11,New York
D000,P008,2022-02-19,27,13,New York
D000,P008,2022-02-20,40,13,Los Angeles
D000,P008,2022-02-21,10,17,New York
D000,P008,2022-02-22,95,19,Los Angeles
D000,P008,2022-02-23,48,7,New York
D000,P008,2022-02-24,78,16,New York
D000,P008,2022-02-25,28,12,New York
D000,P008,2022-02-26,36,18,New York
D000,P008,2022-02-27,48,11,Los Angeles
D000,P008,2022-02-28,79,10,Los Angeles
D000,P008,2022-02-29,79,7,Los Angeles
D000,P008,2022-02-30,42,15,Los Angeles
D000,P008,2022-03-01,47,12,Chicago
D000,P008,2022-03-02,51,7,Chicago
D000,P008,2022-03-03,63,13,Chicago
D000,P008,2022-03-04,70,10,Chicago
D000,P008,2022-03-05,46,18,Los Angeles
D000,P008,2022-03-06,74,6,Chicago
D000,P008,2022-03-07,55,13,Chicago
D000,P008,2022-03-08,97,9,Chicago
D000,P008,2022-03-09,10,15,New York
D000,P008,2022-03-10,11,14,Chicago
D000,P008,2022-03-11,74,14,Chicago
D000,P008,2022-03-12,96,19,Chicago
D000,P008,2022-03-13,92,8,New York
D000,P008,2022-03-14,59,11,Los Angeles
D000,P008,2022-03-15,90,15,Los Angeles
D000,P008,2022-03-16,15,18,Los Angeles
D000,P008,2022-03-17,44,12,Los Angeles
D000,P008,2022-03-18,57,17,Los Angeles
D000,P008,2022-03-19,85,19,New York
D000,P008,2022-03-20,52,15,New York
D000,P008,2022-03-21,92,10,New York
D000,P008,2022-03-22,16,19,Chicago
D000,P008,2022-03-23,87,15,New York
D000,P008,2022-03-24,89,14,New York
D000,P008,2022-03-25,82,7,Los Angeles
D000,P008,2022-03-26,32,14,Los Angeles
D000,P008,2022-03-27,60,18,Los Angeles
D000,P008,2022-03-28,88,6,Chicago
D000,P008,2022-03-29,99,11,Chicago
D000,P008,2022-03-30,78,13,New York
D000,P009,2022-01-01,12,19,Chicago
D000,P009,2022-01-02,50,16,New York
D000,P009,2022-01-03,60,9,Los Angeles
D000,P009,2022-01-04,34,15,Chicago
D000,P009,2022-01-05,84,18,Chicago
D000,P009,2022-01-06,62,14,New York
D000,P009,2022-01-07,79,7,Los Angeles
D000,P009,2022-01-08,17,11,Los Angeles
D000,P009,2022-01-09,27,16,Chicago
D000,P009,2022-01-10,11,10,New York
D000,P009,2022-01-11,91,16,New York
D000,P009,2022-01-12,31,7,New York
D000,P009,2022-01-13,96,9,Los Angeles
D000,P009,2022-01-14,20,11,New York
D000,P009,2022-01-15,27,11,Los Angeles
D000,P009,2022-01-16,27,10,Chicago
D000,P009,2022-01-17,21,11,Chicago
D000,P009,2022-01-18,25,5,Los Angeles
D000,P009,2022-01-19,89,5,Los Angeles
D000,P009,2022-01-20,93,8,New York
D000,P009,2022-01-21,60,15,New York
D000,P009,2022-01-22,31,7,New York
D000,P009,2022-01-23,26,8,Chicago
D000,P009,2022-01-24,93,18,Los Angeles
D000,P009,2022-01-25,29,11,Chicago
D000,P009,2022-01-26,93,13,Chicago
D000,P009,2022-01-27,12,11,New York
D000,P009,2022-01-28,50,5,Los Angeles
D000,P009,2022-01-29,21,11,Chicago
D000,P009,2022-01-30,51,8,New York
D000,P009,2022-02-01,29,7,Chicago
D000,P009,2022-02-02,47,18,Los Angeles
D000,P009,2022-02-03,95,14,New York
D000,P009,2022-02-04,78,11,Chicago
D000,P009,2022-02-05,95,10,Los Angeles
D000,P009,2022-02-06,94,6,New York
D000,P009,2022-02-07,96,5,Los Angeles
D000,P009,2022-02-08,41,13,Chicago
D000,P009,2022-02-09,42,8,New York
D000,P009,2022-02-10,34,13,Chicago
D000,P009,2022-02-11,40,8,New York
D000,P009,2022-02-12,38,8,Chicago
D000,P009,2022-02-13,65,18,Chicago
D000,P009,2022-02-14,87,5,New York
D000,P009,2022-02-15,14,14,Los Angeles
D000,P009,2022-02-16,20,12,New York
D000,P009,2022-02-17,85,7,Los Angeles
D000,P009,2022-02-18,12,11,Los Angeles
D000,P009,2022-02-19,49,9,New York
D000,P009,2022-02-20,26,9,Los Angeles
D000,P009,2022-02-21,27,15,Los Angeles
D000,P009,2022-02-22,15,9,Los Angeles
D000,P009,2022-02-23,90,5,Chicago
D000,P009,2022-02-24,18,15,Los Angeles
D000,P009,2022-02-25,47,10,Los Angeles
D000,P009,2022-02-26,71,9,New York
D000,P009,2022-02-27,58,15,Chicago
D000,P009,2022-02-28,94,15,Los Angeles
D000,P009,2022-02-29,26,8,Los Angeles
D000,P009,2022-02-30,13,18,New York
D000,P009,2022-03-01,18,15,Chicago
D000,P009,2022-03-02,34,17,New York
D000,P009,2022-03-03,22,15,Los Angeles
D000,P009,2022-03-04,32,9,Chicago
D000,P009,2022-03-05,13,18,Los Angeles
D000,P009,2022-03-06,73,19,Los Angeles
D000,P009,2022-03-07,38,18,New York
D000,P009,2022-03-08,95,13,Chicago
D000,P009,2022-03-09,50,8,Los Angeles
D000,P009,2022-03-10,75,19,Chicago
D000,P009,2022-03-11,61,10,Los Angeles
D000,P009,2022-03-12,11,18,Chicago
D000,P009,2022-03-13,72,9,Chicago
D000,P009,2022-03-14,71,6,Chicago
D000,P009,2022-03-15,22,11,Chicago
D000,P009,2022-03-16,87,15,Los Angeles
D000,P009,2022-03-17,89,19,New York
D000,P009,2022-03-18,50,9,Los Angeles
D000,P009,2022-03-19,42,19,Los Angeles
D000,P009,2022-03-20,59,16,Los Angeles
D000,P009,2022-03-21,66,5,New York
D000,P009,2022-03-22,73,11,Chicago
D000,P009,2022-03-23,67,18,Chicago
D000,P009,2022-03-24,72,11,Chicago
D000,P009,2022-03-25,84,5,Chicago
D000,P009,2022-03-26,47,13,Los Angeles
D000,P009,2022-03-27,51,9,Chicago
D000,P009,2022-03-28,94,9,Los Angeles
D000,P009,2022-03-29,50,10,Chicago
D000,P009,2022-03-30,32,10,Los Angeles
D000,P010,2022-01-01,34,9,Chicago
D000,P010,2022-01-02,66,12,Los Angeles
D000,P010,2022-01-03,22,13,Los Angeles
D000,P010,2022-01-04,82,11,Los Angeles
D000,P010,2022-01-05,76,16,New York
D000,P010,2022-01-06,63,10,Los Angeles
D000,P010,2022-01-07,65,13,Chicago
D000,P010,2022-01-08,71,9,Los Angeles
D000,P010,2022-01-09,15,6,Los Angeles
D000,P010,2022-01-10,13,10,New York
D000,P010,2022-01-11,90,14,Los Angeles
D000,P010,2022-01-12,97,8,New York
D000,P010,2022-01-13,73,17,Los Angeles
D000,P010,2022-01-14,33,5,Los Angeles
D000,P010,2022-01-15,92,5,Los Angeles
D000,P010,2022-01-16,39,9,Los Angeles
D000,P010,2022-01-17,28,14,New York
D000,P010,2022-01-18,94,11,Los Angeles
D000,P010,2022-01-19,69,17,Los Angeles
D000,P010,2022-01-20,75,19,New York
D000,P010,2022-01-21,21,10,Chicago
D000,P010,2022-01-22,26,8,New York
D000,P010,2022-01-23,58,12,Chicago
D000,P010,2022-01-24,80,19,New York
D000,P010,2022-01-25,12,18,Chicago
D000,P010,2022-01-26,37,7,Los Angeles
D000,P010,2022-01-27,30,17,New York
D000,P010,2022-01-28,61,11,New York
D000,P010,2022-01-29,79,12,Los Angeles
D000,P010,2022-01-30,86,11,Chicago
D000,P010,2022-02-01,59,18,New York
D000,P010,2022-02-02,63,9,Los Angeles
D000,P010,2022-02-03,91,5,New York
D000,P010,2022-02-04,11,19,Chicago
D000,P010,2022-02-05,91,19,Los Angeles
D000,P010,2022-02-06,36,5,Los Angeles
D000,P010,2022-02-07,72,14,Chicago
D000,P010,2022-02-08,68,18,Chicago
D000,P010,2022-02-09,36,10,Chicago
D000,P010,2022-02-10,27,18,Los Angeles
D000,P010,2022-02-11,69,7,Chicago
D000,P010,2022-02-12,54,11,New York
D000,P010,2022-02-13,21,15,Los Angeles
D000,P010,2022-02-14,11,11,New York
D000,P010,2022-02-15,84,15,Los Angeles
D000,P010,2022-02-16,98,16,New York
D000,P010,2022-02-17,27,13,New York
D000,P010,2022-02-18,48,11,Chicago
D000,P010,2022-02-19,76,18,New York
D000,P010,2022-02-20,95,7,Chicago
D000,P010,2022-02-21,19,17,New York
D000,P010,2022-02-22,63,12,Chicago
D000,P010,2022-02-23,24,18,Chicago
D000,P010,2022-02-24,69,16,Chicago
D000,P010,2022-02-25,98,8,Los Angeles
D000,P010,2022-02-26,55,9,New York
D000,P010,2022-02-27,21,15,Chicago
D000,P010,2022-02-28,87,12,New York
D000,P010,2022-02-29,83,13,Chicago
D000,P010,2022-02-30,95,11,Chicago
D000,P010,2022-03-01,34,18,Chicago
D000,P010,2022-03-02,75,16,Chicago
D000,P010,2022-03-03,62,11,New York
D000,P010,2022-03-04,72,16,New York
D000,P010,2022-03-05,88,10,Los Angeles
D000,P010,2022-03-06,78,19,New York
D000,P010,2022-03-07,47,8,Chicago
D000,P010,2022-03-08,28,10,New York
D000,P010,2022-03-09,23,11,Chicago
D000,P010,2022-03-10,12,9,Los Angeles
D000,P010,2022-03-11,60,9,Los Angeles
D000,P010,2022-03-12,18,10,Los Angeles
D000,P010,2022-03-13,85,14,Chicago
D000,P010,2022-03-14,69,15,Los Angeles
D000,P010,2022-03-15,94,19,New York
D000,P010,2022-03-16,29,7,Chicago
D000,P010,2022-03-17,16,8,Los Angeles
D000,P010,2022-03-18,69,10,New York
D000,P010,2022-03-19,71,19,New York
D000,P010,2022-03-20,42,5,Los Angeles
D000,P010,2022-03-21,93,17,Chicago
D000,P010,2022-03-22,75,9,Chicago
D000,P010,2022-03-23,21,5,Los Angeles
D000,P010,2022-03-24,34,17,Chicago
D000,P010,2022-03-25,10,8,New York
D000,P010,2022-03-26,24,12,Los Angeles
D000,P010,2022-03-27,48,12,New York
D000,P010,2022-03-28,36,5,Chicago
D000,P010,2022-03-29,83,11,Los Angeles
D000,P010,2022-03-30,56,11,New York
D000,P011,2022-01-01,16,9,Los Angeles
D000,P011,2022-01-02,51,15,New York
D000,P011,2022-01-03,98,5,Los Angeles
D000,P011,2022-01-04,34,5,New York
D000,P011,2022-01-05,42,14,New York
D000,P011,2022-01-06,46,6,Los Angeles
D000,P011,2022-01-07,35,5,Chicago
D000,P011,2022-01-08,46,13,Los Angeles
D000,P011,2022-01-09,12,8,Los Angeles
D000,P011,2022-01-10,72,10,Los Angeles
D000,P011,2022-01-11,14,5,Los Angeles
D000,P011,2022-01-12,60,15,New York
D000,P011,2022-01-13,49,19,Los Angeles
D000,P011,2022-01-14,34,5,New York
D000,P011,2022-01-15,22,15,New York
D000,P011,2022-01-16,18,13,New York
D000,P011,2022-01-17,13,14,Los Angeles
D000,P011,2022-01-18,43,13,Los Angeles
D000,P011,2022-01-19,44,19,New York
D000,P011,2022-01-20,62,14,New York
D000,P011,2022-01-21,45,8,Chicago
D000,P011,2022-01-22,67,17,Chicago
D000,P011,2022-01-23,18,15,Los Angeles
D000,P011,2022-01-24,65,14,Chicago
D000,P011,2022-01-25,12,16,Chicago
D000,P011,2022-01-26,67,19,Chicago
D000,P011,2022-01-27,65,14,Chicago
D000,P011,2022-01-28,68,10,Chicago
D000,P011,2022-01-29,19,18,Chicago
D000,P011,2022-01-30,75,10,Los Angeles
D000,P011,2022-02-01,38,19,New York
D000,P011,2022-02-02,32,7,New York
D000,P011,2022-02-03,78,15,New York
D000,P011,2022-02-04,32,18,Los Angeles
D000,P011,2022-02-05,27,18,Los Angeles
D000,P011,2022-02-06,82,11,Los Angeles
D000,P011,2022-02-07,72,13,Los Angeles
D000,P011,2022-02-08,49,17,Chicago
D000,P011,2022-02-09,81,8,Chicago
D000,P011,2022-02-10,69,14,New York
D000,P011,2022-02-11,97,19,New York
D000,P011,2022-02-12,29,18,Los Angeles
D000,P011,2022-02-13,43,18,Los Angeles
D000,P011,2022-02-14,93,10,Chicago
D000,P011,2022-02-15,98,6,Chicago
D000,P011,2022-02-16,58,7,New York
D000,P011,2022-02-17,66,12,New York
D000,P011,2022-02-18,99,7,Los Angeles
D000,P011,2022-02-19,92,8,New York
D000,P011,2022-02-20,36,18,Los Angeles
D000,P011,2022-02-21,65,8,New York
D000,P011,2022-02-22,34,15,Chicago
D000,P011,2022-02-23,19,19,Los Angeles
D000,P011,2022-02-24,38,16,New York
D000,P011,2022-02-25,38,12,Chicago
D000,P011,2022-02-26,10,15,New York
D000,P011,2022-02-27,74,14,Los Angeles
D000,P011,2022-02-28,34,8,Los Angeles
D000,P011,2022-02-29,33,13,Los Angeles
D000,P011,2022-02-30,13,5,New York
D000,P011,2022-03-01,20,16,Chicago
D000,P011,2022-03-02,71,16,Los Angeles
D000,P011,2022-03-03,30,13,Los Angeles
D000,P011,2022-03-04,36,15,New York
D000,P011,2022-03-05,79,15,Los Angeles
D000,P011,2022-03-06,62,7,Chicago
D000,P011,2022-03-07,83,12,New York
D000,P011,2022-03-08,31,7,Los Angeles
D000,P011,2022-03-09,88,15,Los Angeles
D000,P011,2022-03-10,24,15,Chicago
D000,P011,2022-03-11,47,7,Los Angeles
D000,P011,2022-03-12,90,8,Chicago
D000,P011,2022-03-13,24,18,New York
D000,P011,2022-03-14,34,11,Chicago
D000,P011,2022-03-15,22,17,Chicago
D000,P011,2022-03-16,78,16,Chicago
D000,P011,2022-03-17,41,11,New York
D000,P011,2022-03-18,60,5,Los Angeles
D000,P011,2022-03-19,86,18,New York
D000,P011,2022-03-20,85,13,New York
D000,P011,2022-03-21,10,7,Chicago
D000,P011,2022-03-22,81,10,Chicago
D000,P011,2022-03-23,60,14,Los Angeles
D000,P011,2022-03-24,50,5,Los Angeles
D000,P011,2022-03-25,97,5,Chicago
D000,P011,2022-03-26,20,12,Chicago
D000,P011,2022-03-27,44,14,Chicago
D000,P011,2022-03-28,40,12,New York
D000,P011,2022-03-29,78,18,Los Angeles
D000,P011,2022-03-30,96,9,Chicago
D000,P012,2022-01-01,34,14,Chicago
D000,P012,2022-01-02,37,16,New York
D000,P012,2022-01-03,37,18,Los Angeles
D000,P012,2022-01-04,50,14,Los Angeles
D000,P012,2022-01-05,80,18,New York
D000,P012,2022-01-06,82,16,New York
D000,P012,2022-01-07,49,16,New York
D000,P012,2022-01-08,66,14,New York
D000,P012,2022-01-09,56,5,New York
D000,P012,2022-01-10,51,18,Los Angeles
D000,P012,2022-01-11,98,13,Los Angeles
D000,P012,2022-01-12,15,16,New York
D000,P012,2022-01-13,93,9,Los Angeles
D000,P012,2022-01-14,33,11,Chicago
D000,P012,2022-01-15,35,6,Chicago
D000,P012,2022-01-16,97,7,Chicago
D000,P012,2022-01-17,17,11,New York
D000,P012,2022-01-18,52,15,Chicago
D000,P012,2022-01-19,45,11,Chicago
D000,P012,2022-01-20,50,10,New York
D000,P012,2022-01-21,78,16,New York
D000,P012,2022-01-22,19,8,Los Angeles
D000,P012,2022-01-23,64,6,Los Angeles
D000,P012,2022-01-24,38,12,Los Angeles
D000,P012,2022-01-25,36,19,Los Angeles
D000,P012,2022-01-26,32,14,Chicago
D000,P012,2022-01-27,59,12,New York
D000,P012,2022-01-28,20,19,New York
D000,P012,2022-01-29,81,18,Chicago
D000,P012,2022-01-30,49,17,New York
D000,P012,2022-02-01,20,16,Los Angeles
D000,P012,2022-02-02,43,16,New York
D000,P012,2022-02-03,90,16,Los Angeles
D000,P012,2022-02-04,49,6,Chicago
D000,P012,2022-02-05,40,12,New York
D000,P012,2022-02-06,69,15,Chicago
D000,P012,2022-02-07,70,8,Los Angeles
D000,P012,2022-02-08,90,17,Chicago
D000,P012,2022-02-09,26,17,New York
D000,P012,2022-02-10,98,9,Los Angeles
D000,P012,2022-02-11,20,14,Los Angeles
D000,P012,2022-02-12,46,6,New York
D000,P012,2022-02-13,62,6,New York
D000,P012,2022-02-14,23,17,New York
D000,P012,2022-02-15,66,17,New York
D000,P012,2022-02-16,47,14,Chicago
D000,P012,2022-02-17,27,9,Los Angeles
D000,P012,2022-02-18,69,10,Chicago
D000,P012,2022-02-19,57,8,Chicago
D000,P012,2022-02-20,52,11,Los Angeles
D000,P012,2022-02-21,65,8,Chicago
D000,P012,2022-02-22,58,7,Los Angeles
D000,P012,2022-02-23,23,10,Los Angeles
D000,P012,2022-02-24,10,6,New York
D000,P012,2022-02-25,39,16,Los Angeles
D000,P012,2022-02-26,18,12,Chicago
D000,P012,2022-02-27,16,17,New York
D000,P012,2022-02-28,66,8,Chicago
D000,P012,2022-02-29,54,6,Chicago
D000,P012,2022-02-30,22,10,New York
D000,P012,2022-03-01,44,12,New York
D000,P012,2022-03-02,85,8,New York
D000,P012,2022-03-03,74,13,New York
D000,P012,2022-03-04,69,5,New York
D000,P012,2022-03-05,52,19,New York
D000,P012,2022-03-06,23,9,Chicago
D000,P012,2022-03-07,26,19,New York
D000,P012,2022-03-08,90,15,Los Angeles
D000,P012,2022-03-09,95,5,Los Angeles
D000,P012,2022-03-10,21,14,Los Angeles
D000,P012,2022-03-11,25,10,Chicago
D000,P012,2022-03-12,72,11,New York
D000,P012,2022-03-13,23,8,Los Angeles
D000,P012,2022-03-14,74,18,Los Angeles
D000,P012,2022-03-15,77,16,Los Angeles
D000,P012,2022-03-16,89,15,Los Angeles
D000,P012,2022-03-17,93,16,Los Angeles
D000,P012,2022-03-18,81,11,New York
D000,P012,2022-03-19,51,17,Chicago
D000,P012,2022-03-20,76,8,Los Angeles
D000,P012,2022-03-21,27,7,New York
D000,P012,2022-03-22,71,17,Chicago
D000,P012,2022-03-23,92,17,Los Angeles
D000,P012,2022-03-24,87,5,Los Angeles
D000,P012,2022-03-25,86,9,New York
D000,P012,2022-03-26,60,18,Los Angeles
D000,P012,2022-03-27,50,9,New York
D000,P012,2022-03-28,66,6,New York
D000,P012,2022-03-29,45,18,New York
D000,P012,2022-03-30,18,7,Chicago
D000,P013,2022-01-01,93,6,Chicago
D000,P013,2022-01-02,15,8,New York
D000,P013,2022-01-03,28,15,New York
D000,P013,2022-01-04,16,11,Chicago
D000,P013,2022-01-05,20,15,Los Angeles
D000,P013,2022-01-06,40,16,New York
D000,P013,2022-01-07,49,13,Chicago
D000,P013,2022-01-08,71,8,Chicago
D000,P013,2022-01-09,64,17,Chicago
D000,P013,2022-01-10,73,14,Los Angeles
D000,P013,2022-01-11,14,14,Chicago
D000,P013,2022-01-12,86,9,Chicago
D000,P013,2022-01-13,88,14,Chicago
D000,P013,2022-01-14,63,14,Los Angeles
D000,P013,2022-01-15,65,15,Los Angeles
D000,P013,2022-01-16,88,12,Chicago
D000,P013,2022-01-17,64,12,Chicago
D000,P013,2022-01-18,78,6,Chicago
D000,P013,2022-01-19,10,10,Chicago
D000,P013,2022-01-20,54,14,New York
D000,P013,2022-01-21,23,6,Chicago
D000,P013,2022-01-22,47,15,New York
D000,P013,2022-01-23,73,14,Los Angeles
D000,P013,2022-01-24,49,8,New York
D000,P013,2022-01-25,82,19,Chicago
D000,P013,2022-01-26,52,18,Los Angeles
D000,P013,2022-01-27,80,9,Chicago
D000,P013,2022-01-28,35,17,New York
D000,P013,2022-01-29,11,6,Los Angeles
D000,P013,2022-01-30,46,17,New York
D000,P013,2022-02-01,61,19,New York
D000,P013,2022-02-02,47,9,Los Angeles
D000,P013,2022-02-03,64,17,Los Angeles
D000,P013,2022-02-04,31,9,Los Angeles
D000,P013,2022-02-05,31,5,Chicago
D000,P013,2022-02-06,92,13,Chicago
D000,P013,2022-02-07,92,12,Los Angeles
D000,P013,2022-02-08,75,9,Chicago
D000,P013,2022-02-09,96,12,New York
D000,P013,2022-02-10,79,12,Los Angeles
D000,P013,2022-02-11,91,19,Los Angeles
D000,P013,2022-02-12,37,7,New York
D000,P013,2022-02-13,75,6,Chicago
D000,P013,2022-02-14,44,13,Chicago
D000,P013,2022-02-15,40,15,Chicago
D000,P013,2022-02-16,29,19,Chicago
D000,P013,2022-02-17,37,11,New York
D000,P013,2022-02-18,43,17,Los Angeles
D000,P013,2022-02-19,71,13,Chicago
D000,P013,2022-02-20,48,12,New York
D000,P013,2022-02-21,79,12,Los Angeles
D000,P013,2022-02-22,27,9,Los Angeles
D000,P013,2022-02-23,10,7,Los Angeles
D000,P013,2022-02-24,42,16,Chicago
D000,P013,2022-02-25,17,19,Los Angeles
D000,P013,2022-02-26,93,19,Los Angeles
D000,P013,2022-02-27,40,15,Los Angeles
D000,P013,2022-02-28,34,12,Chicago
D000,P013,2022-02-29,97,8,New York
D000,P013,2022-02-30,30,15,Los Angeles
D000,P013,2022-03-01,95,16,New York
D000,P013,2022-03-02,62,11,New York
D000,P013,2022-03-03,44,5,Los Angeles
D000,P013,2022-03-04,51,18,Los Angeles
D000,P013,2022-03-05,38,17,New York
